Source_ID,Source_Name,Status_Code,Status_Description,Type_Code,Type_Desc,Address,City,State_Abbr,Postal_Code,Degree_of_Shortage,Designation_Date,Designation_Last_Update_Date,Designation_Pop,Estimated_Underserved_Pop,Estimated_Served_Pop,Formal_Ratio,Total_FTE_Clinicians,Metropolitan_Indicator_Code,Metropolitan_Indicator_Desc,Provider_Ratio_Goal,Percent_Pop_Below_Poverty,HPSA_Score,HPSA_Shortage,Discipline_Class_Num,Discipline_Class_Desc,Component_Source_ID,Component_Source_Name,Component_Status_Code,Component_Status_Desc,Component_Type_Code,Component_Type_Desc,Component_State_Abbr,Component_Postal_Code,Component_Designation_Date,Component_Designation_Date_String,Component_Designation_Last_Update_Date,Geography_ID,CountyFIPS,County_Name,StateCountyFIPS,State_FIPS,State_Abbr_2,State_Name,Primary_State_Name,Primary_State_FIPS,Primary_HHS_Region_Name,US_Mexico_Border_County,US_Mexico_Border_100km,Data_Warehouse_Record_Create_Date,Data_Warehouse_Record_Create_Date_Text,HPSA_Name,HPSA_Component_Name,Break_in_Designation,Geocoding_Primary_X,Geocoding_Primary_Y,HPSA_Pop_Type_Code,HPSA_Pop_Type_Desc,HPSA_Resident_Civilian_Pop,Common_City_Name_with_State_Abbr,Common_Postal_Code,Common_County_Name,Common_StateCounty_FIPS,Common_State_Abbr,Common_State_Name,Common_State_FIPS,Common_Region_Name,HPSA_Withdrawn_Date,HPSA_Withdrawn_Date_String,Provider_Type,Rural_Status_Desc,HPSA_Designation_Pop_Type_Desc
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,57,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005700,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,57,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,58,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005800,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,58,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,56,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005600,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,56,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,53,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005300,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,53,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,54,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005400,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,54,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,55,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005500,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,55,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,52,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005200,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,52,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7159991506,Kalihi Palama,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,HI,,Not applicable,4/9/2001,11/3/2011,0,,,,1.8,M,Metropolitan,,,0,0,7,Mental Health,,51,W,Withdrawn,CT,Census Tract,HI,,4/9/2001,4/9/2001,11/3/2011,15003005100,3,Honolulu,15003,15,HI,Hawaii,Hawaii,15,Region IX,N,N,12/17/2019,12/17/2019,Kalihi Palama,51,N,,,TRC,Geographic Population,,,,"Honolulu County, HI",15003,HI,Hawaii,15,Region IX,11/3/2011,11/3/2011,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,9.02,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071000902,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,9.02,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,16,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071001600,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,16,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,11,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071001100,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,11,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,9.01,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071000901,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,9.01,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,7.01,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071000701,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,7.01,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,15,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071001500,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,15,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,14.02,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071001402,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,14.02,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,14.01,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071001401,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,14.01,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,9.04,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071000904,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,9.04,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
7229992204,Desire Florida/Lower 9th Ward,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,10/14/1981,9/20/1999,48300,,,,0.6,M,Metropolitan,,43,0,1,7,Mental Health,,9.03,W,Withdrawn,CT,Census Tract,LA,,10/14/1981,10/14/1981,9/20/1999,22071000903,71,Orleans,22071,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,Desire Florida/Lower 9th Ward,9.03,N,,,TRC,Geographic Population,48300,,,"Orleans Parish, LA",22071,LA,Louisiana,22,Region VI,9/20/1999,9/20/1999,,Non-Rural,Geographic Population
722089,St. Charles Parish,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,1/6/1987,6/27/2013,47643,,,,1.1,M,Metropolitan,,,15,0.49,7,Mental Health,,St. Charles,W,Withdrawn,SCTY,Single County,LA,,1/6/1987,1/6/1987,6/27/2013,22089,89,St. Charles,22089,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,St. Charles Parish,St. Charles,N,,,TRC,Geographic Population,,,,"St. Charles Parish, LA",22089,LA,Louisiana,22,Region VI,6/27/2013,6/27/2013,,Non-Rural,Geographic Population
722031,De Soto,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,LA,,Not applicable,8/24/1979,9/15/2000,25103,,,,0,N,Non-Metropolitan,,29.8,0,1.3,7,Mental Health,,De Soto,W,Withdrawn,SCTY,Single County,LA,,8/24/1979,8/24/1979,9/15/2000,22031,31,De Soto,22031,22,LA,Louisiana,Louisiana,22,Region VI,N,N,12/17/2019,12/17/2019,De Soto,De Soto,N,,,TRC,Geographic Population,25103,,,"De Soto Parish, LA",22031,LA,Louisiana,22,Region VI,9/15/2000,9/15/2000,,Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,35.01,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003501,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,35.01,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,35.02,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003502,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,35.02,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,32.02,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003202,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,32.02,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,31,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003100,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,31,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,29,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001002900,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,29,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,30.01,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003001,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,30.01,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,30.02,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003002,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,30.02,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,36,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003600,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,36,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993517,North Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,6/8/1994,8/31/2005,23816,,,,,M,Metropolitan,,16.8,0,,7,Mental Health,,32.01,W,Withdrawn,CT,Census Tract,NM,,6/8/1994,6/8/1994,8/31/2005,35001003201,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,North Valley,32.01,N,,,TRC,Geographic Population,23816,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,8/31/2005,8/31/2005,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,46.04,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004604,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,46.04,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,46.03,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004603,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,46.03,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,24.01,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001002401,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,24.01,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,24.02,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001002402,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,24.02,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,23,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001002300,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,23,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,40.01,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004001,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,40.01,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,43,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004300,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,43,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,45.02,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004502,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,45.02,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,46.02,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004602,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,46.02,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,44.01,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004401,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,44.01,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,44.02,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004402,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,44.02,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
7359993501,Southwest Valley,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,NM,,Not applicable,5/20/1983,3/21/2003,54296,,,,,M,Metropolitan,,24.4,0,,7,Mental Health,,45.01,W,Withdrawn,CT,Census Tract,NM,,5/20/1983,5/20/1983,3/21/2003,35001004501,1,Bernalillo,35001,35,NM,New Mexico,New Mexico,35,Region VI,N,N,12/17/2019,12/17/2019,Southwest Valley,45.01,N,,,TRC,Geographic Population,54296,,,"Bernalillo County, NM",35001,NM,New Mexico,35,Region VI,3/21/2003,3/21/2003,,Non-Rural,Geographic Population
710005,Sussex,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,DE,,Not applicable,8/2/1978,10/6/1993,0,,,,0,N,Non-Metropolitan,,10.7,0,,7,Mental Health,,Sussex,W,Withdrawn,SCTY,Single County,DE,,8/2/1978,8/2/1978,10/6/1993,10005,5,Sussex,10005,10,DE,Delaware,Delaware,10,Region III,N,N,12/17/2019,12/17/2019,Sussex,Sussex,N,,,TRC,Geographic Population,0,,,"Sussex County, DE",10005,DE,Delaware,10,Region III,10/6/1993,10/6/1993,,Rural,Geographic Population
710001,Kent,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,DE,,Not applicable,8/2/1978,10/6/1993,0,,,,0,M,Metropolitan,,11.3,0,,7,Mental Health,,Kent,W,Withdrawn,SCTY,Single County,DE,,8/2/1978,8/2/1978,10/6/1993,10001,1,Kent,10001,10,DE,Delaware,Delaware,10,Region III,N,N,12/17/2019,12/17/2019,Kent,Kent,N,,,TRC,Geographic Population,0,,,"Kent County, DE",10001,DE,Delaware,10,Region III,10/6/1993,10/6/1993,,Rural,Geographic Population
7109991006,North Kent/Southern New Castle,W,Withdrawn,Hpsa Geo,Geographic HPSA,,,DE,,Not applicable,12/19/2007,6/29/2012,95042,,,,13.5,N,Non-Metropolitan,,,0,0,7,Mental Health,,Selbyville-Frankford,W,Withdrawn,MCD,Minor Civil Division,DE,,12/19/2007,12/19/2007,6/29/2012,1000593552,5,Sussex,10005,10,DE,Delaware,Delaware,10,Region III,N,N,12/17/2019,12/17/2019,North Kent/Southern New Castle,Selbyville-Frankford,N,,,TRC,Geographic Population,,,,"Sussex County, DE",10005,DE,Delaware,10,Region III,6/29/2012,6/29/2012,,Non-Rural,Geographic Population
